,matchLink,matchId,teamA,teamB,kefA,kefb,win
1273,https://www.hltv.org/matches/2323705/fnatic-academy-vs-euronics-cbe-2018-europe-open-qualifier-2,2323705,7169,6343,1.55,2.27,1
1274,https://www.hltv.org/matches/2323663/japaleno-vs-goodjob-pmu-challenge-2018,2323663,7144,7820,1.23,3.71,0
1275,https://www.hltv.org/matches/2323643/tempo-storm-vs-giants-moche-xl-esports,2323643,6118,4949,1.31,3.28,1
1276,https://www.hltv.org/matches/2323658/pact-vs-godsent-esea-mdl-season-28-europe,2323658,8248,6902,3.49,1.27,0
1277,https://www.hltv.org/matches/2323668/furia-vs-virtue-esl-brazil-premier-league-season-5,2323668,8297,7830,1.16,4.38,0
1278,https://www.hltv.org/matches/2323703/ence-vs-sj-vectorama-lan-2018,2323703,4869,8504,1.06,6.07,0
1279,https://www.hltv.org/matches/2323566/faze-vs-g2-ecs-season-5-finals,2323566,6667,5995,1.2,4.16,0
1280,https://www.hltv.org/matches/2323659/gambit-vs-royal-bandits-esea-mdl-season-28-europe,2323659,6651,8263,1.3,3.31,1
1281,https://www.hltv.org/matches/2323644/hellraisers-vs-giants-moche-xl-esports,2323644,5310,4949,1.09,6.45,0
1282,https://www.hltv.org/matches/2323541/legacy-vs-conspiracy-esea-mdl-season-28-australia,2323541,6468,8436,1.34,3.04,0
1283,https://www.hltv.org/matches/2323567/nrg-vs-liquid-ecs-season-5-finals,2323567,6673,5973,2.25,1.65,1
1284,https://www.hltv.org/matches/2323645/sk-vs-winstrike-moche-xl-esports,2323645,6137,9183,1.07,6.61,0
1285,https://www.hltv.org/matches/2323568/astralis-vs-faze-ecs-season-5-finals,2323568,6665,6667,1.24,3.77,0
1286,https://www.hltv.org/matches/2323352/nobo-vs-virtuspro-esea-mdl-season-28-europe,2323352,9099,5378,2.2,1.62,0
1287,https://www.hltv.org/matches/2323475/sprout-vs-hollywood-mgame-league-2,2323475,8637,8847,1.28,3.39,0
1288,https://www.hltv.org/matches/2323710/tricked-vs-gambit-esea-mdl-season-28-europe,2323710,4602,6651,2.55,1.47,0
1289,https://www.hltv.org/matches/2323708/allthestars-vs-nobo-streamme-gauntlet-cis-vs-eu-21,2323708,9089,9099,2.13,1.64,1
1290,https://www.hltv.org/matches/2323711/virtuspro-vs-gambit-esea-mdl-season-28-europe,2323711,5378,6651,1.72,2.03,0
1291,https://www.hltv.org/matches/2323569/liquid-vs-astralis-ecs-season-5-finals,2323569,5973,6665,3.96,1.23,1
1292,https://www.hltv.org/matches/2323646/hellraisers-vs-sk-moche-xl-esports,2323646,5310,6137,3.61,1.24,1
1293,https://www.hltv.org/matches/2323712/japaleno-vs-alternate-attax-esea-mdl-season-28-europe,2323712,7144,4501,1.7,2.07,0
1294,https://www.hltv.org/matches/2323714/fragsters-vs-tricked-esea-mdl-season-28-europe,2323714,6855,4602,1.48,2.5,0
1295,https://www.hltv.org/matches/2323715/pact-vs-wind-and-rain-esea-mdl-season-28-europe,2323715,8248,8823,1.52,2.41,0
1296,https://www.hltv.org/matches/2323717/gambit-vs-pact-esea-mdl-season-28-europe,2323717,6651,8248,1.65,2.16,0
1297,https://www.hltv.org/matches/2323716/vexed-vs-fragsters-esea-mdl-season-28-europe,2323716,8020,6855,3.55,1.26,1
1298,https://www.hltv.org/matches/2323725/euronics-vs-tricked-esea-mdl-season-28-europe,2323725,6343,4602,1.63,2.17,0
1299,https://www.hltv.org/matches/2323726/kinguin-vs-wind-and-rain-esea-mdl-season-28-europe,2323726,6134,8823,1.24,3.73,0
1300,https://www.hltv.org/matches/2323727/sprout-vs-epsilon-esea-mdl-season-28-europe,2323727,8637,4688,1.49,2.45,0
1301,https://www.hltv.org/matches/2323741/bravado-vs-swole-patrol-zotac-cup-masters-2018-north-america-closed-qualifier,2323741,5158,7726,1.67,2.11,1
1302,https://www.hltv.org/matches/2323742/the-pioneers-vs-rogue-zotac-cup-masters-2018-north-america-closed-qualifier,2323742,9014,7157,5.29,1.11,1
1303,https://www.hltv.org/matches/2323743/freedom-35-vs-complexity-zotac-cup-masters-2018-north-america-closed-qualifier,2323743,8744,5005,4.26,1.18,1
1304,https://www.hltv.org/matches/2323744/teamone-vs-f1-racecar-peek-zotac-cup-masters-2018-north-america-closed-qualifier,2323744,6947,8602,1.24,3.69,1
1305,https://www.hltv.org/matches/2323748/swole-patrol-vs-rogue-zotac-cup-masters-2018-north-america-closed-qualifier,2323748,7726,7157,2.93,1.37,0
1306,https://www.hltv.org/matches/2323749/complexity-vs-f1-racecar-peek-zotac-cup-masters-2018-north-america-closed-qualifier,2323749,5005,8602,1.17,4.43,0
1307,https://www.hltv.org/matches/2323554/squirtle-squad-vs-fam143-esea-mdl-season-28-north-america,2323554,9053,8815,1.5,2.46,1
1308,https://www.hltv.org/matches/2323669/ground-zero-vs-chiefs-aoc-cybergamer-premier-league-winter-2018,2323669,8536,6010,3.11,1.32,1
1309,https://www.hltv.org/matches/2323671/legacy-vs-taboo-aoc-cybergamer-premier-league-winter-2018,2323671,6468,8826,1.39,2.86,0
1310,https://www.hltv.org/matches/2323542/galactica-vs-surge-esea-mdl-season-28-australia,2323542,9116,8833,2.37,1.54,1
1311,https://www.hltv.org/matches/2323670/chiefs-vs-ground-zero-aoc-cybergamer-premier-league-winter-2018,2323670,6010,8536,1.21,6.12,0
1312,https://www.hltv.org/matches/2323672/taboo-vs-legacy-aoc-cybergamer-premier-league-winter-2018,2323672,8826,6468,3.37,1.34,1
1313,https://www.hltv.org/matches/2323673/dark-sided-vs-avant-aoc-cybergamer-premier-league-winter-2018,2323673,7212,5293,2.1,1.66,1
1314,https://www.hltv.org/matches/2323648/galactica-vs-trident-esea-mdl-season-28-australia,2323648,9116,5290,3.44,1.28,0
1315,https://www.hltv.org/matches/2323675/syf-vs-ground-zero-aoc-cybergamer-premier-league-winter-2018,2323675,5607,8536,1.46,2.57,0
1316,https://www.hltv.org/matches/2323674/avant-vs-dark-sided-aoc-cybergamer-premier-league-winter-2018,2323674,5293,7212,1.56,2.58,0
1317,https://www.hltv.org/matches/2323676/ground-zero-vs-syf-aoc-cybergamer-premier-league-winter-2018,2323676,8536,5607,5.05,1.26,1
1318,https://www.hltv.org/matches/2323728/hollywood-vs-forze-qiwi-team-play-season-1,2323728,8847,8135,1.9,1.83,1
1319,https://www.hltv.org/matches/2323746/k1ck-vs-evolution-streamme-cis-challenger-league,2323746,4469,5946,1.35,2.97,0
1320,https://www.hltv.org/matches/2323413/royal-bandits-vs-godsent-esea-mdl-season-28-europe,2323413,8263,6902,2.5,1.47,1
1321,https://www.hltv.org/matches/2323745/pride-vs-euronics-esea-mdl-season-28-europe,2323745,6896,6343,2.78,1.39,1
1322,https://www.hltv.org/matches/2323729/monolith-vs-dreameaters-qiwi-team-play-season-1,2323729,9182,8305,1.41,2.7,1
1323,https://www.hltv.org/matches/2323664/yeah-vs-andes-amd-red-league-2018,2323664,8728,8825,1.09,6.78,0
1324,https://www.hltv.org/matches/2323665/isurus-vs-w7m-amd-red-league-2018,2323665,7653,8574,1.33,3.05,0
1325,https://www.hltv.org/matches/2323604/really-old-people-vs-azio-esea-mdl-season-28-north-america,2323604,9102,8718,1.25,3.69,0
1326,https://www.hltv.org/matches/2323666/virtue-vs-bulldozer-amd-red-league-2018,2323666,7830,9013,1.24,3.74,0
1327,https://www.hltv.org/matches/2323667/furia-academy-vs-furious-amd-red-league-2018,2323667,8885,6799,1.37,2.93,1
1328,https://www.hltv.org/matches/2323753/squirtle-squad-vs-swole-patrol-esea-mdl-season-28-north-america,2323753,9053,7726,4.15,1.2,1
1329,https://www.hltv.org/matches/2323605/really-old-people-vs-the-pioneers-esea-mdl-season-28-north-america,2323605,9102,9014,2.15,1.65,1
1330,https://www.hltv.org/matches/2323679/grayhound-vs-legacy-aoc-cybergamer-premier-league-winter-2018,2323679,8008,6468,1.12,5.3,0
1331,https://www.hltv.org/matches/2323681/chiefs-vs-dark-sided-aoc-cybergamer-premier-league-winter-2018,2323681,6010,7212,1.23,3.95,0
1332,https://www.hltv.org/matches/2323539/control-vs-seadoggs-esea-mdl-season-28-australia,2323539,8434,8435,2.07,1.68,0
1333,https://www.hltv.org/matches/2323650/ground-zero-vs-order-esea-mdl-season-28-australia,2323650,8536,8668,7.21,1.07,1
1334,https://www.hltv.org/matches/2323680/legacy-vs-grayhound-aoc-cybergamer-premier-league-winter-2018,2323680,6468,8008,6.92,1.1,0
1335,https://www.hltv.org/matches/2323682/dark-sided-vs-chiefs-aoc-cybergamer-premier-league-winter-2018,2323682,7212,6010,3.94,1.23,1
1336,https://www.hltv.org/matches/2323701/surge-vs-trident-esea-mdl-season-28-australia,2323701,8833,5290,1.82,1.91,1
1337,https://www.hltv.org/matches/2323415/1up-vs-order-esea-mdl-season-28-australia,2323415,9124,8668,12.63,1.02,1
1338,https://www.hltv.org/matches/2323683/taboo-vs-syf-aoc-cybergamer-premier-league-winter-2018,2323683,8826,5607,3.22,1.3,1
1339,https://www.hltv.org/matches/2323685/avant-vs-grayhound-aoc-cybergamer-premier-league-winter-2018,2323685,5293,8008,4.78,1.14,1
1340,https://www.hltv.org/matches/2323686/grayhound-vs-avant-aoc-cybergamer-premier-league-winter-2018,2323686,8008,5293,1.11,6.54,0
1341,https://www.hltv.org/matches/2323684/syf-vs-taboo-aoc-cybergamer-premier-league-winter-2018,2323684,5607,8826,1.3,3.23,0
1342,https://www.hltv.org/matches/2323804/winstrike-vs-sprout-fusionbet-masters-ii,2323804,9183,8637,2.42,1.51,0
1343,https://www.hltv.org/matches/2323805/singularity-vs-tempo-storm-fusionbet-masters-ii,2323805,6978,6118,1.48,2.53,0
1344,https://www.hltv.org/matches/2323784/gambit-vs-japaleno-esea-mdl-season-28-europe,2323784,6651,7144,1.92,1.81,0
1345,https://www.hltv.org/matches/2323652/hollywood-vs-newteam-rivalry-cis-invitational,2323652,8847,9185,1.26,3.54,0
1346,https://www.hltv.org/matches/2323747/5balls-vs-dreameaters-streamme-cis-challenger-league,2323747,8589,8305,1.61,2.21,1
1347,https://www.hltv.org/matches/2323787/igamecom-vs-euronics-esea-mdl-season-28-europe,2323787,7331,6343,2.97,1.34,1
1348,https://www.hltv.org/matches/2323788/royal-bandits-vs-movistar-riders-esea-mdl-season-28-europe,2323788,8263,7718,1.55,2.33,0
1349,https://www.hltv.org/matches/2323789/asterion-vs-vexed-esea-mdl-season-28-europe,2323789,7299,8020,1.27,3.47,1
1350,https://www.hltv.org/matches/2323777/epsilon-vs-x-kom-legend-series-5,2323777,4688,8846,3.19,2.02,0
1351,https://www.hltv.org/matches/2323790/spirit-vs-wind-and-rain-esea-mdl-season-28-europe,2323790,7020,8823,1.29,3.36,0
1352,https://www.hltv.org/matches/2323807/yeah-vs-isurus-amd-red-league-2018,2323807,8728,7653,2.05,1.73,0
1353,https://www.hltv.org/matches/2323809/virtue-vs-furious-amd-red-league-2018,2323809,7830,6799,1.14,4.98,0
1354,https://www.hltv.org/matches/2323819/levitate-vs-fam143-americas-minor-north-america-open-qualifier-3-faceit-major-2018,2323819,6335,8815,1.88,1.87,1
1355,https://www.hltv.org/matches/2323820/the-entourage-vs-intact-americas-minor-north-america-open-qualifier-3-faceit-major-2018,2323820,8623,9176,1.28,3.33,0
1356,https://www.hltv.org/matches/2323821/mentality-vs-nonamers-americas-minor-north-america-open-qualifier-3-faceit-major-2018,2323821,9187,9188,1.56,2.31,0
1357,https://www.hltv.org/matches/2323822/rival-vs-armada-americas-minor-north-america-open-qualifier-3-faceit-major-2018,2323822,6869,8877,1.59,2.24,1
1358,https://www.hltv.org/matches/2323547/mythic-vs-dignitas-esea-mdl-season-28-north-america,2323547,5479,5422,2.53,1.48,1
1359,https://www.hltv.org/matches/2323750/the-pioneers-vs-azio-esea-mdl-season-28-north-america,2323750,9014,8718,1.2,4.09,0
1360,https://www.hltv.org/matches/2323808/w7m-vs-andes-amd-red-league-2018,2323808,8574,8825,1.35,2.99,0
1361,https://www.hltv.org/matches/2323810/furia-academy-vs-bulldozer-amd-red-league-2018,2323810,8885,9013,1.32,3.15,0
1362,https://www.hltv.org/matches/2323824/xforce-vs-the-pioneers-esea-mdl-season-28-north-america,2323824,9091,9014,3.18,1.32,1
1363,https://www.hltv.org/matches/2323826/squirtle-squad-vs-forty-six-and-2-esea-mdl-season-28-north-america,2323826,9053,9074,1.46,2.6,0
1364,https://www.hltv.org/matches/2323827/clutch-solutions-vs-azio-esea-mdl-season-28-north-america,2323827,9111,8718,1.54,2.37,1
1365,https://www.hltv.org/matches/2323828/born-vs-mdl-jammers-esea-mdl-season-28-north-america,2323828,8431,9103,1.33,3.13,0
1366,https://www.hltv.org/matches/2323876/fam143-vs-the-entourage-americas-minor-north-america-open-qualifier-3-faceit-major-2018,2323876,8815,8623,2.0,1.79,0
1367,https://www.hltv.org/matches/2323649/dark-sided-vs-legacy-esea-mdl-season-28-australia,2323649,7212,6468,2.22,1.61,1
1368,https://www.hltv.org/matches/2323818/chiefs-vs-control-esea-mdl-season-28-australia,2323818,6010,8434,1.24,3.69,0
1369,https://www.hltv.org/matches/2323702/tainted-minds-vs-galactica-esea-mdl-season-28-australia,2323702,7517,9116,1.03,9.26,0
1370,https://www.hltv.org/matches/2323811/order-vs-grayhound-esea-mdl-season-28-australia,2323811,8668,8008,2.09,1.67,0
1371,https://www.hltv.org/matches/2323812/1up-vs-chiefs-esea-mdl-season-28-australia,2323812,9124,6010,12.84,1.01,1
1372,https://www.hltv.org/matches/2323651/conspiracy-vs-corvidae-esea-mdl-season-28-australia,2323651,8436,6922,2.44,1.49,0
1373,https://www.hltv.org/matches/2323813/syf-vs-1up-esea-mdl-season-28-australia,2323813,5607,9124,1.02,10.81,0
1374,https://www.hltv.org/matches/2323814/surge-vs-tainted-minds-esea-mdl-season-28-australia,2323814,8833,7517,9.17,1.03,1
1375,https://www.hltv.org/matches/2323816/seadoggs-vs-syf-esea-mdl-season-28-australia,2323816,8435,5607,2.56,1.47,1
1376,https://www.hltv.org/matches/2323817/corvidae-vs-grayhound-esea-mdl-season-28-australia,2323817,6922,8008,6.78,1.08,1
1377,https://www.hltv.org/matches/2323865/winstrike-vs-sprout-mgame-league-2,2323865,9183,8637,1.76,1.98,0
1378,https://www.hltv.org/matches/2323778/faze-vs-ghost-esl-one-belo-horizonte-2018,2323778,6667,7801,1.05,8.19,0
1379,https://www.hltv.org/matches/2323779/space-soldiers-vs-sk-esl-one-belo-horizonte-2018,2323779,5929,6137,3.24,1.48,0
1380,https://www.hltv.org/matches/2323860/goodjob-vs-skitlite-qiwi-team-play-season-1,2323860,7820,6263,1.62,2.22,0
1381,https://www.hltv.org/matches/2323873/ha-masse-vs-fluffy-gangsters-streamme-cis-challenger-league,2323873,7472,6668,1.77,1.98,1
1382,https://www.hltv.org/matches/2323866/nobo-vs-valiance-esea-mdl-season-28-europe,2323866,9099,8481,2.44,1.51,1
1383,https://www.hltv.org/matches/2323867/movistar-riders-vs-alternate-attax-esea-mdl-season-28-europe,2323867,7718,4501,2.71,1.42,0
1384,https://www.hltv.org/matches/2323868/spirit-vs-pride-esea-mdl-season-28-europe,2323868,7020,6896,1.27,3.53,1
1385,https://www.hltv.org/matches/2323869/japaleno-vs-godsent-esea-mdl-season-28-europe,2323869,7144,6902,2.13,1.66,0
1386,https://www.hltv.org/matches/2323882/windigo-vs-sinners-esports-balkan-league-season-2,2323882,8513,8583,1.05,6.8,0
1387,https://www.hltv.org/matches/2323780/mousesports-vs-no-tem-como-esl-one-belo-horizonte-2018,2323780,4494,6267,1.43,2.7,0
1388,https://www.hltv.org/matches/2323861/epg-vs-goodjob-qiwi-team-play-season-1,2323861,7489,7820,2.19,1.62,1
1389,https://www.hltv.org/matches/2323870/tricked-vs-spirit-esea-mdl-season-28-europe,2323870,4602,7020,2.31,1.58,1
1390,https://www.hltv.org/matches/2323871/epsilon-vs-fragsters-esea-mdl-season-28-europe,2323871,4688,6855,2.51,1.48,1
1391,https://www.hltv.org/matches/2323874/singularity-vs-kinguin-europe-minor-open-qualifier-3-faceit-major-2018,2323874,6978,6134,2.38,1.53,1
1392,https://www.hltv.org/matches/2323875/squared-vs-euronics-europe-minor-open-qualifier-3-faceit-major-2018,2323875,7669,6343,3.2,1.31,1
1393,https://www.hltv.org/matches/2323883/windigo-vs-mk-esports-balkan-league-season-2,2323883,8513,6959,1.22,3.83,1
1394,https://www.hltv.org/matches/2323884/windigo-vs-gameagents-esports-balkan-league-season-2,2323884,8513,6652,1.21,3.95,0
1395,https://www.hltv.org/matches/2323782/ghost-vs-sk-esl-one-belo-horizonte-2018,2323782,7801,6137,6.7,1.16,1
1396,https://www.hltv.org/matches/2323857/newteam-vs-winside-rivalry-cis-invitational,2323857,9185,9055,1.36,2.95,0
1397,https://www.hltv.org/matches/2323885/bajini-puleni-vs-nexus-esports-balkan-league-season-2,2323885,8992,7187,2.23,1.6,1
1398,https://www.hltv.org/matches/2323878/isurus-vs-w7m-amd-red-league-2018,2323878,7653,8574,1.15,4.56,0
1399,https://www.hltv.org/matches/2323752/born-vs-xforce-esea-mdl-season-28-north-america,2323752,8431,9091,1.27,3.46,0
1400,https://www.hltv.org/matches/2323881/furious-vs-furia-academy-amd-red-league-2018,2323881,6799,8885,2.1,1.78,1
1401,https://www.hltv.org/matches/2323898/bravado-vs-freedom-35-esea-mdl-season-28-north-america,2323898,5158,8744,1.55,2.25,0
1402,https://www.hltv.org/matches/2323751/fam143-vs-subtle-esea-mdl-season-28-north-america,2323751,8815,7217,1.63,2.18,0
1403,https://www.hltv.org/matches/2323831/natus-vincere-vs-envy-csgo-asia-championships-2018,2323831,4608,5991,1.1,6.32,0
1404,https://www.hltv.org/matches/2323896/azio-vs-xforce-esea-mdl-season-28-north-america,2323896,8718,9091,1.96,1.79,1
1405,https://www.hltv.org/matches/2323899/freedom-35-vs-born-esea-mdl-season-28-north-america,2323899,8744,8431,1.65,2.13,0
1406,https://www.hltv.org/matches/2323900/mythic-vs-vikings-esea-mdl-season-28-north-america,2323900,5479,8253,1.32,3.11,0
1407,https://www.hltv.org/matches/2323832/nip-vs-vgflash-csgo-asia-championships-2018,2323832,4411,9037,1.13,5.38,0
1408,https://www.hltv.org/matches/2323879/seadoggs-vs-ground-zero-esea-mdl-season-28-australia,2323879,8435,8536,1.8,1.94,0
1409,https://www.hltv.org/matches/2323834/envy-vs-vgflash-csgo-asia-championships-2018,2323834,5991,9037,1.28,3.48,0
1410,https://www.hltv.org/matches/2323880/ground-zero-vs-legacy-esea-mdl-season-28-australia,2323880,8536,6468,3.35,1.29,1
1411,https://www.hltv.org/matches/2323783/big-vs-no-tem-como-esl-one-belo-horizonte-2018,2323783,7532,6267,1.48,2.53,0
1412,https://www.hltv.org/matches/2323888/japaleno-vs-nobo-esea-mdl-season-28-europe,2323888,7144,9099,1.4,2.8,0
1413,https://www.hltv.org/matches/2323889/euronics-vs-spirit-esea-mdl-season-28-europe,2323889,6343,7020,2.36,1.54,0
1414,https://www.hltv.org/matches/2323904/valiance-vs-bajini-puleni-esports-balkan-league-season-2,2323904,8481,8992,1.17,4.28,0
1415,https://www.hltv.org/matches/2323886/pride-vs-winstrike-legend-series-5,2323886,6896,9183,4.62,1.62,1
1416,https://www.hltv.org/matches/2323890/vexed-vs-tricked-esea-mdl-season-28-europe,2323890,8020,4602,3.09,1.33,1
1417,https://www.hltv.org/matches/2323891/singularity-vs-paperplanes-esea-mdl-season-28-europe,2323891,6978,8997,1.59,2.26,0
1418,https://www.hltv.org/matches/2323905/valiance-vs-sinners-esports-balkan-league-season-2,2323905,8481,8583,1.1,5.86,0
1419,https://www.hltv.org/matches/2323713/paperplanes-vs-euronics-esea-mdl-season-28-europe,2323713,8997,6343,2.64,1.44,1
1420,https://www.hltv.org/matches/2323909/nexus-vs-mk-esports-balkan-league-season-2,2323909,7187,6959,1.65,2.12,1
1421,https://www.hltv.org/matches/2323895/winstrike-vs-spirit-legend-series-5,2323895,9183,7020,3.61,1.77,0
1422,https://www.hltv.org/matches/2323893/wind-and-rain-vs-tricked-esea-mdl-season-28-europe,2323893,8823,4602,2.67,1.44,1
1423,https://www.hltv.org/matches/2323894/fragsters-vs-smoke-criminals-esea-mdl-season-28-europe,2323894,6855,8369,1.28,3.44,0
1424,https://www.hltv.org/matches/2323906/nexus-vs-gameagents-esports-balkan-league-season-2,2323906,7187,6652,1.46,2.57,0
1425,https://www.hltv.org/matches/2323786/liquid-vs-mousesports-esl-one-belo-horizonte-2018,2323786,5973,4494,1.37,2.91,1
1426,https://www.hltv.org/matches/2323910/vikings-vs-fyb-esea-mdl-season-28-north-america,2323910,8253,9160,5.79,1.09,1
1427,https://www.hltv.org/matches/2323756/dark-sided-vs-chiefs-esl-australia-nz-championship-season-6-finals,2323756,7212,6010,4.91,1.14,1
1428,https://www.hltv.org/matches/2323757/order-vs-grayhound-esl-australia-nz-championship-season-6-finals,2323757,8668,8008,1.87,1.86,0
1429,https://www.hltv.org/matches/2323829/azio-vs-swole-patrol-esea-mdl-season-28-north-america,2323829,8718,7726,5.66,1.12,1
1430,https://www.hltv.org/matches/2323911/gorilla-gang-vs-the-entourage-esea-mdl-season-28-north-america,2323911,8880,8623,2.11,1.68,0
1431,https://www.hltv.org/matches/2323912/clutch-solutions-vs-levitate-esea-mdl-season-28-north-america,2323912,9111,6335,3.1,1.33,1
1432,https://www.hltv.org/matches/2323835/heroic-vs-mvp-pk-csgo-asia-championships-2018,2323835,7175,7354,1.19,4.44,0
1433,https://www.hltv.org/matches/2323913/fam143-vs-bravado-esea-mdl-season-28-north-america,2323913,8815,5158,2.95,1.37,1
1434,https://www.hltv.org/matches/2323914/mdl-jammers-vs-squirtle-squad-esea-mdl-season-28-north-america,2323914,9103,9053,3.64,1.26,1
1435,https://www.hltv.org/matches/2323915/dignitas-vs-really-old-people-esea-mdl-season-28-north-america,2323915,5422,9102,1.15,5.17,0
1436,https://www.hltv.org/matches/2323916/levitate-vs-fyb-esea-mdl-season-28-north-america,2323916,6335,9160,4.04,1.21,1
1437,https://www.hltv.org/matches/2323917/gorilla-gang-vs-azio-esea-mdl-season-28-north-america,2323917,8880,8718,1.16,4.6,0
1438,https://www.hltv.org/matches/2323758/order-vs-chiefs-esl-australia-nz-championship-season-6-finals,2323758,8668,6010,1.33,3.18,1
1439,https://www.hltv.org/matches/2323759/dark-sided-vs-grayhound-esl-australia-nz-championship-season-6-finals,2323759,7212,8008,5.92,1.09,1
1440,https://www.hltv.org/matches/2323918/subtle-vs-the-pioneers-esea-mdl-season-28-north-america,2323918,7217,9014,3.99,1.22,0
1441,https://www.hltv.org/matches/2323760/order-vs-dark-sided-esl-australia-nz-championship-season-6-finals,2323760,8668,7212,1.1,5.73,0
1442,https://www.hltv.org/matches/2323761/chiefs-vs-grayhound-esl-australia-nz-championship-season-6-finals,2323761,6010,8008,3.15,1.32,0
1443,https://www.hltv.org/matches/2323836/tyloo-vs-virtuspro-csgo-asia-championships-2018,2323836,4863,5378,1.72,2.06,1
1444,https://www.hltv.org/matches/2323762/tainted-minds-vs-corvidae-esl-australia-nz-championship-season-6-finals,2323762,7517,6922,1.06,7.1,0
1445,https://www.hltv.org/matches/2323763/syf-vs-control-esl-australia-nz-championship-season-6-finals,2323763,5607,8434,1.36,2.92,0
1446,https://www.hltv.org/matches/2323764/tainted-minds-vs-control-esl-australia-nz-championship-season-6-finals,2323764,7517,8434,1.06,7.37,0
1447,https://www.hltv.org/matches/2323765/syf-vs-corvidae-esl-australia-nz-championship-season-6-finals,2323765,5607,6922,1.23,3.92,1
1448,https://www.hltv.org/matches/2323837/heroic-vs-virtuspro-csgo-asia-championships-2018,2323837,7175,5378,1.63,2.21,1
1449,https://www.hltv.org/matches/2323766/tainted-minds-vs-syf-esl-australia-nz-championship-season-6-finals,2323766,7517,5607,1.2,4.25,0
1450,https://www.hltv.org/matches/2323767/control-vs-corvidae-esl-australia-nz-championship-season-6-finals,2323767,8434,6922,1.73,2.1,1
1451,https://www.hltv.org/matches/2323838/mvp-pk-vs-tyloo-csgo-asia-championships-2018,2323838,7354,4863,2.95,1.36,1
1452,https://www.hltv.org/matches/2323771/sk-vs-space-soldiers-esl-one-belo-horizonte-2018,2323771,6137,5929,1.39,2.74,0
1453,https://www.hltv.org/matches/2323597/ldlc-vs-euronics-thunderpick-invitational-2,2323597,4674,6343,1.91,1.82,1
1454,https://www.hltv.org/matches/2323864/plink-vs-dreameaters-qiwi-team-play-season-1,2323864,9193,8305,1.25,3.24,0
1455,https://www.hltv.org/matches/2323920/kon-denmark-vs-kon-sweden-king-of-nordic-season-11,2323920,6417,6418,4.18,1.17,1
1456,https://www.hltv.org/matches/2323772/big-vs-liquid-esl-one-belo-horizonte-2018,2323772,7532,5973,4.28,1.18,1
1457,https://www.hltv.org/matches/2323921/kon-finland-vs-kon-sweden-king-of-nordic-season-11,2323921,6420,6418,4.02,1.17,1
1458,https://www.hltv.org/matches/2323858/epsilon-vs-winstrike-thunderpick-invitational-2,2323858,4688,9183,2.81,1.4,1
1459,https://www.hltv.org/matches/2323768/chiefs-vs-corvidae-esl-australia-nz-championship-season-6-finals,2323768,6010,6922,1.15,4.58,0
1460,https://www.hltv.org/matches/2323769/order-vs-tainted-minds-esl-australia-nz-championship-season-6-finals,2323769,8668,7517,1.77,1.96,0
1461,https://www.hltv.org/matches/2323276/ground-zero-vs-chiefs-gfinity-elite-series-australia-season-1,2323276,8536,6010,4.23,1.19,1
1462,https://www.hltv.org/matches/2323277/deceptors-vs-avant-gfinity-elite-series-australia-season-1,2323277,8897,5293,3.32,1.29,1
1463,https://www.hltv.org/matches/2323926/valiance-vs-pride-good-game-league-2018,2323926,8481,6896,1.32,5.29,0
1464,https://www.hltv.org/matches/2323927/pompa-vs-codewise-unicorns-good-game-league-2018,2323927,8209,8572,1.8,2.47,0
1465,https://www.hltv.org/matches/2323928/pact-vs-vex-good-game-league-2018,2323928,8248,9186,1.25,4.88,0
1466,https://www.hltv.org/matches/2323278/roar-vs-order-gfinity-elite-series-australia-season-1,2323278,9125,8668,2.94,1.35,1
1467,https://www.hltv.org/matches/2323938/hexagone-vs-panthers-superliga-final-four,2323938,7463,4981,2.22,1.66,0
1468,https://www.hltv.org/matches/2323791/north-vs-imperial-dreamhack-open-summer-2018,2323791,7533,7701,1.32,3.18,1
1469,https://www.hltv.org/matches/2323929/pride-vs-illuminar-good-game-league-2018,2323929,6896,8813,3.87,1.6,1
1470,https://www.hltv.org/matches/2323930/windigo-vs-pompa-good-game-league-2018,2323930,8513,8209,1.58,3.28,0
1471,https://www.hltv.org/matches/2323931/fragsters-vs-x-kom-good-game-league-2018,2323931,6855,8846,1.81,2.66,1
1472,https://www.hltv.org/matches/2323792/renegades-vs-complexity-dreamhack-open-summer-2018,2323792,6211,5005,1.47,2.54,1
1473,https://www.hltv.org/matches/2323793/ago-vs-red-reserve-dreamhack-open-summer-2018,2323793,8068,7613,1.72,2.06,0
1474,https://www.hltv.org/matches/2323939/offset-vs-hd-superliga-final-four,2323939,8515,8717,1.59,2.28,0
1475,https://www.hltv.org/matches/2323773/faze-vs-liquid-esl-one-belo-horizonte-2018,2323773,6667,5973,1.54,2.36,0
1476,https://www.hltv.org/matches/2323932/kinguin-vs-x-kom-good-game-league-2018,2323932,6134,8846,1.66,2.67,1
1477,https://www.hltv.org/matches/2323933/alternate-attax-vs-vex-good-game-league-2018,2323933,4501,9186,1.2,5.36,0
1478,https://www.hltv.org/matches/2323934/valiance-vs-illuminar-good-game-league-2018,2323934,8481,8813,1.31,3.64,0
1479,https://www.hltv.org/matches/2323794/gambit-vs-optic-dreamhack-open-summer-2018,2323794,6651,6615,2.05,1.72,1
